68.34016,4.472535,430.7537
67.8406,3.972962,430.4007
67.84007,4.472466,430.5707
101.9829,-34.52706,460.9446
102.0479,-35.02674,461.4449
101.8022,-35.02837,460.9429
108.5493,-13.52676,469.4438
110.8576,-12.02669,481.4446
110.8706,-11.52655,481.9444
107.5833,-13.52687,466.445
110.6629,-11.52655,479.9441
110.6343,-11.02677,479.9447
110.7295,-11.52713,480.4455
110.1914,-16.02685,476.4452
110.1004,-16.02696,475.9436
110.1045,-15.52688,475.944
109.2885,-20.02667,472.9454
109.4447,-19.52679,473.445
110.2386,-17.52634,476.9472
68.84103,4.973347,431.1157
69.34084,4.473125,431.128
102.3776,-36.02547,462.9465
102.3273,-35.52958,462.4414
102.562,-35.52629,462.9455
69.83966,3.972141,431.1495
69.34069,3.473039,430.7894
110.0134,-15.52686,475.4449
56.34111,34.7578,449.4436
56.34113,35.134,449.9434
56.84095,34.67239,449.4442
69.84049,3.472866,430.9852
69.34057,2.972959,430.6266
56.34079,35.50798,450.4449
55.84068,35.21862,449.9455
55.84121,35.58775,450.4429
110.1028,-14.52685,475.9443
110.1044,-15.02685,475.9442
110.0138,-15.02686,475.4453
110.079,-13.02695,475.9454
110.062,-12.52686,475.945
110.1652,-13.02687,476.4447
58.34056,33.19446,447.9459
57.84134,33.29431,447.9427
57.3406,33.80185,448.4458
109.4556,-17.02675,472.9456
56.84082,35.4203,450.4448
57.34125,35.32767,450.4431
57.34165,34.95494,449.9415
109.6638,-22.52721,475.9443
109.5272,-22.02632,474.9457
109.6238,-22.02792,475.443
68.84199,5.974311,431.4872
68.34074,5.973091,431.2975
68.84126,6.473606,431.6788
109.9187,-15.52683,474.9455
109.4352,-23.52745,475.444
107.9482,-15.02684,467.4454
110.1834,-16.52679,476.4454
110.1716,-17.02672,476.4456
109.9206,-21.02656,476.4454
109.8696,-21.52645,476.4456
89.34602,1.475201,442.6895
89.33892,1.972406,442.8651
89.83736,1.971805,443.3322
109.3672,-22.52718,474.4443
109.2639,-22.5268,473.9449
109.4269,-22.02709,474.4444
107.424,-14.52685,465.9445
107.4267,-15.02686,465.9442
90.34413,0.9744264,443.4489
89.84621,0.9753256,442.9709
89.84283,1.473907,443.1549
108.8391,-14.02689,470.4453
108.9752,-14.52692,470.9462
108.8461,-14.52686,470.4451
109.5824,-21.52639,474.9457
109.4815,-21.52715,474.4442
99.8069,20.97485,489.9449
91.52518,0.4752265,444.4393
90.84827,0.4759674,443.7531
90.84539,0.9745904,443.941
99.04536,21.97239,490.9448
99.37157,21.47281,491.4448
110.0045,-21.02595,476.9463
109.956,-21.52618,476.946
88.33692,2.471516,442.1358
88.34286,2.973993,442.3315
88.83541,2.470901,442.5848
30.34097,-66.45269,454.4452
100.1002,20.47205,490.9447
99.75444,20.97335,490.9448
98.72802,22.47353,489.9448
98.74619,22.4732,489.4448
98.37109,22.97353,489.4448
103.0396,-33.52369,462.4492
103.4249,-33.02515,462.9471
103.2588,-33.52687,462.9448
88.84646,1.475449,442.2301
88.83826,1.972119,442.4047
102.4914,-33.02731,460.9441
102.2496,-33.02626,460.4457
102.4109,-32.52645,460.4454
110.7309,-13.0267,479.9443
110.7972,-13.02695,480.4452
110.6809,-13.52657,479.4435
99.07222,21.97311,490.4448
99.09584,21.97325,489.9448
110.6224,-12.02652,479.4439
110.565,-11.02626,479.4435
110.8364,-12.52712,480.9454
110.8131,-12.02722,480.9455
103.6941,-33.52628,463.9456
103.475,-33.52922,463.4417
89.34409,2.974532,443.2545
89.33857,2.472201,443.0512
88.8418,2.973559,442.7853
104.371,-32.02698,464.4447
104.5162,-31.52787,464.4434
104.7197,-31.52564,464.9465
89.84157,2.473422,443.5283
90.33797,1.972024,443.8152
31.34035,-67.0883,454.9438
31.34196,-67.39419,455.447
110.4321,-13.02732,477.9477
110.3958,-12.02749,477.9474
110.2701,-11.52618,477.4424
98.70619,22.4729,490.4448
98.6765,22.47274,490.9448
110.6009,-10.527,479.9451
110.5623,-10.02677,479.9447
110.6664,-10.52738,480.4457
103.5845,-32.52507,462.9474
103.5088,-32.02862,462.4422
103.7365,-32.02601,462.946
104.455,-33.02886,465.4424
104.8022,-32.52779,465.9437
104.6481,-33.02597,465.9459
110.7007,-11.02726,480.4456
30.83945,-66.29009,453.9421
31.34029,-66.12981,453.4438
31.3392,-66.45211,453.9416
63.341,36.55258,454.4445
63.34099,36.86582,454.9444
63.84076,36.71566,454.9449
104.99,-32.52425,466.4478
104.4901,-33.52499,465.947
56.84052,35.7848,450.9462
104.0109,-32.5287,463.9423
103.7985,-32.52752,463.4439
103.9533,-32.02599,463.4461
107.8052,-11.02667,467.4438
108.0036,-11.52703,467.9457
107.8372,-11.5266,467.4434
60.34089,36.06914,452.4447
60.3405,35.72891,451.9457
59.8409,35.8493,451.9445
58.84063,36.07975,451.9454
59.341,36.30605,452.4442
59.34117,35.96497,451.9438
51.34074,-59.02615,441.8128
51.34032,-59.52142,442.2917
50.84041,-59.02206,441.7663
49.34081,-60.30585,442.9451
49.84089,-60.27806,442.9438
109.8438,-22.52683,476.945
109.9021,-22.02663,476.9452
52.84101,-59.51606,442.4432
52.34076,-60.0268,442.8926
52.34133,-59.53146,442.4025
110.0821,-22.02561,477.9469
110.1727,-22.0263,478.4456
50.34092,-59.52744,442.2206
50.84081,-59.71923,442.4446
50.34093,-60.02861,442.7195
62.34084,35.53112,452.4447
62.34161,35.1816,451.943
61.84017,35.33181,451.9463
31.33911,-66.77135,454.4414
31.84012,-66.93047,454.4434
60.34143,35.02296,450.943
60.34097,35.37859,451.4443
60.84055,35.25335,451.4455
32.34077,-67.99343,455.9447
32.34079,-67.69743,455.4447
32.84027,-67.84272,455.4436
100.528,19.9729,486.9448
100.1823,20.47194,486.4449
100.1867,20.47324,486.9448
99.11362,21.97392,489.4449
110.3028,-21.52674,478.9449
110.3526,-21.02675,478.9449
110.421,-21.02712,479.4445
62.34102,34.82932,451.4443
62.84174,35.03084,451.9427
62.8403,34.68016,451.446
110.2549,-24.02638,480.9451
110.1965,-24.02609,480.4456
110.266,-23.52634,480.4453
107.8892,-12.52671,467.4438
110.3977,-20.5267,478.9451
110.4677,-20.52705,479.4445
98.77248,22.47368,488.4448
98.77998,22.47095,487.9448
98.40688,22.97219,487.9448
101.8076,17.9722,488.9448
101.815,17.97302,488.4448
101.5038,18.47197,488.4448
30.34092,-66.12988,453.945
64.34032,36.55853,454.9458
63.84101,36.39998,454.4445
90.84084,1.473163,444.123
91.33669,1.47163,444.6176
108.2692,-14.52691,468.446
110.1341,-21.52554,477.9473
99.45386,21.47452,489.9449
32.84165,-67.54397,454.9466
32.84048,-67.23262,454.4442
33.34152,-67.68332,454.9464
99.82928,20.97226,489.4448
100.1763,20.47121,489.4447
107.6684,-11.52694,466.9454
90.84054,2.473018,444.5069
90.97777,1.971811,444.4483
110.7467,-13.52676,479.9444
60.8407,35.6023,451.9452
60.84045,35.94509,452.4458
61.34062,35.47144,451.9453
110.6645,-13.02654,479.4436
109.4808,-24.5241,476.4478
109.3986,-25.02382,476.448
109.307,-25.0273,475.9444
63.34202,35.22407,452.4422
62.84146,35.37954,452.4434
63.34086,35.57046,452.9448
110.452,-16.02672,477.9464
110.3987,-19.52656,478.4455
110.4327,-19.02649,478.4458
110.4782,-19.52672,478.945
59.84097,36.851,453.4445
59.34129,36.96732,453.4435
59.84055,37.17553,453.9456
109.7581,-22.52597,476.4462
109.6971,-23.02561,476.4466
110.2532,-17.02642,476.9474
97.9887,23.47388,489.4449
97.5779,23.97296,489.9448
97.96935,23.47323,489.9448
110.0923,-20.02582,476.9469
110.0495,-20.52567,476.947
91.27315,2.473959,444.9428
110.2256,-20.52617,477.9463
110.1821,-21.02589,477.9469
110.1293,-20.52874,477.441
110.2781,-15.0269,476.9468
110.1935,-15.02684,476.4442
110.2755,-14.52698,476.9468
91.37057,3.471512,445.4486
91.84801,3.471315,445.9489
92.04901,2.971835,445.9481
110.5471,-19.52717,479.4442
110.6127,-19.52722,479.9442
110.5759,-20.02719,479.9443
109.3262,-19.52677,472.9451
109.3592,-19.0268,472.9451
109.4784,-19.02683,473.4449
110.2647,-16.5265,476.9476
91.4747,1.971672,444.9485
105.2369,-31.0292,465.9417
105.3739,-30.52872,465.9423
105.4238,-31.02751,466.444
32.34107,-68.28359,456.4453
32.84132,-68.42955,456.4458
65.34033,36.22367,454.9458
64.83998,36.39499,454.9464
65.3409,36.53591,455.4446
92.1777,-7.527387,442.9475
91.97488,-6.526708,442.9441
92.46598,-6.526161,443.4413
109.8528,-19.52729,475.4437
109.757,-19.52645,474.946
109.7909,-19.02644,474.9461
109.7298,-21.02739,475.4438
92.66351,-7.52692,443.4452
93.04712,-7.026226,443.9416
93.14288,-7.526813,443.9445
103.8831,-31.52673,462.945
103.6572,-31.52804,462.4429
103.7994,-31.02791,462.4431
109.6181,-20.02713,474.4442
110.3185,-20.52651,478.4455
110.3425,-16.52731,477.4409
104.38,-30.5259,463.4464
104.2889,-30.02854,462.942
104.5107,-30.02664,463.4452
109.8467,-18.02654,474.946
109.7494,-18.02691,474.4445
109.8695,-17.5266,474.946
110.3707,-21.52712,479.4445
65.84077,37.26233,456.9449
66.33984,37.09026,456.9464
65.84174,36.9677,456.4433
110.6405,-20.02675,480.445
110.6984,-20.02658,480.9452
110.6583,-20.52651,480.9453
109.7821,-23.02682,476.945
109.9645,-23.02548,477.9468
109.8955,-23.52503,477.9473
66.34102,36.49006,455.9444
66.34077,36.79424,456.4449
66.84111,36.61087,456.4445
66.84086,36.30629,455.9448
67.34077,36.42034,456.4449
110.4131,-17.52672,477.9455
109.8156,-22.02628,476.4458
109.9876,-23.52643,478.4454
109.9187,-24.02634,478.4454
109.6495,-24.52929,477.4415
109.6801,-25.02535,477.9469
110.1536,-17.52669,476.4456
66.34061,35.54679,454.4452
65.84142,35.39931,453.9437
65.84122,35.72524,454.4441
110.2739,-16.02671,476.947
67.84225,35.91891,455.9426
67.34231,36.11299,455.9425
66.84126,35.99701,455.4441
66.83942,35.68548,454.9472
66.34055,36.18354,455.4453
68.34031,35.41278,455.4457
68.84109,35.20354,455.4444
68.34118,35.09118,454.9443
110.2684,-20.02658,477.9454
109.3352,-23.527,474.9446
109.3038,-23.02707,474.4445
97.22276,24.4746,488.4449
96.81567,24.97316,488.4448
96.80341,24.9747,488.9449
98.00578,23.47287,488.9448
97.61428,23.97217,488.9448
94.16403,-5.526495,445.4433
94.5208,-5.027099,445.9459
94.61922,-5.526638,445.9439
68.34081,36.90816,457.9448
68.34081,37.18528,458.4448
68.84135,36.98528,458.4441
93.61042,-7.526244,444.4416
73.8414,-39.5274,434.9534
73.34035,-39.5264,434.7056
73.84041,-39.02648,434.7213
98.38453,22.9759,488.9449
98.75849,22.47564,488.9449
98.39881,22.97397,488.4448
99.84364,20.9712,488.9448
99.50032,21.47214,488.4448
99.49382,21.47012,488.9447
110.1301,-19.52583,476.9473
109.6308,-23.52519,476.447
109.9138,-20.0268,475.945
109.9497,-19.5269,475.9447
109.602,-23.02685,475.9449
109.5649,-22.52766,475.4435
109.5357,-23.52699,475.9447
98.01775,23.47272,488.4448
77.34097,-40.02699,437.0921
76.84075,-40.52679,437.049
76.84081,-40.02684,436.8001
89.0503,11.47299,447.445
88.88616,10.97262,446.9456
88.56302,11.47203,446.9465
81.34035,-36.02658,437.8435
81.83883,-36.02569,438.1853
81.34104,-36.52699,438.0495
77.841,-38.027,436.4569
77.84106,-37.52703,436.2377
78.34136,-38.02724,436.7569
72.3436,33.57218,455.4412
72.33945,33.9058,455.9465
72.84028,33.32337,455.4455
77.84005,-40.02623,437.3896
77.34058,-39.52667,436.8488
78.3419,-39.52771,437.4557
78.34298,-39.02853,437.2184
78.84114,-39.02707,437.5249
73.34372,33.70448,456.4413
73.84151,33.44248,456.4439
73.33993,33.39038,455.9459
71.83804,34.15843,455.9485
71.84217,34.46954,456.4431
72.34046,34.22436,456.4453
98.35088,22.97393,489.9449
100.8233,19.47256,489.9448
101.1471,18.97262,489.9449
101.1626,18.97314,489.4448
77.83957,-39.52589,437.1471
73.34048,34.02356,456.9452
73.83981,34.07018,457.446
73.84411,33.75364,456.9411
78.84064,-38.02672,437.0621
79.34059,-38.52668,437.6029
78.83987,-38.52613,437.2886
78.84379,-39.52915,437.7672
109.6956,-13.52682,473.9445
109.6814,-13.02682,473.9443
109.7844,-13.02683,474.4446
109.4779,-16.02686,472.9445
109.4849,-15.52685,472.9446
99.14243,21.97194,488.4448
110.0989,-14.02689,475.9455
110.0114,-14.52684,475.4447
109.4524,-13.02653,472.9429
109.5862,-13.52704,473.4467
109.4663,-13.52666,472.9431
99.13009,21.97329,488.9448
73.83979,32.79209,455.4461
73.84374,32.44524,454.9412
73.341,32.72274,454.9446
78.33964,-40.02593,437.6953
77.34106,-39.02703,436.6142
77.84264,-39.02825,436.9139
72.84133,33.96831,456.4442
109.8997,-13.52666,474.9436
109.9983,-13.52692,475.4454
109.9106,-14.02677,474.9442
72.34178,34.53389,456.9436
72.34185,34.83894,457.4436
72.84087,34.58978,457.4448
72.84042,34.8876,457.9453
73.34009,34.63552,457.9457
99.13861,21.9749,487.4448
99.49661,21.4725,487.4448
99.49033,21.47235,486.9449
109.3251,-13.02726,472.4482
79.34233,-39.52802,438.0814
78.84056,-40.02666,438.0075
110.1935,-15.52686,476.4449
89.19739,11.97373,447.944
89.52988,11.47287,447.9453
88.84142,11.97353,447.5724
98.7662,22.47411,486.9448
98.40342,22.97285,487.4448
98.77401,22.47358,487.4448
91.01231,11.97383,449.9439
90.57514,11.97329,449.4446
90.69247,12.47348,449.9442
59.83947,31.12787,445.9495
59.84091,30.66614,445.4445
59.34024,30.80021,445.4469
89.66785,11.97369,448.444
91.29438,13.47507,451.4424
90.88158,13.47345,450.9444
90.96082,13.97424,451.4435
90.02203,13.47317,449.9448
89.67358,13.97332,449.9446
90.11195,13.97444,450.4432
105.7164,-25.52806,463.9421
105.9181,-25.52665,464.4453
105.8262,-26.02658,464.4454
13.84142,2.972802,437.0405
14.3394,2.973933,436.7074
13.83786,2.47471,436.8585
91.9498,12.4732,451.4448
91.54515,12.47185,450.9465
91.6275,12.97317,451.4448
12.33856,0.4741609,437.2234
12.84054,0.9732996,437.0266
12.84526,0.4711559,436.8618
30.8413,-66.93141,454.9458
104.8584,-31.02657,464.9452
105.0527,-31.02593,465.446
73.83942,34.37504,457.9464
74.34089,34.4022,458.4448
74.33868,34.1072,457.9472
89.11429,13.47332,448.9446
88.64459,13.47249,448.4457
88.76165,13.97113,448.9474
32.34111,-66.77174,453.9454
32.34087,-67.08656,454.4449
74.8409,34.41977,458.9448
75.34023,34.14274,458.9454
74.83961,34.12968,458.4461
31.84112,-66.61546,453.9454
91.12537,12.47226,450.446
91.21365,12.97412,450.9437
74.84306,33.52067,457.4423
74.34254,33.79567,457.4428
12.84094,2.473087,437.5468
105.9282,-26.52634,464.9459
106.1191,-26.52786,465.4429
106.0207,-27.0278,465.4431
13.34124,2.972934,437.3824
13.34406,2.471455,437.1934
32.3412,-67.39696,454.9456
74.34281,33.48525,456.9426
31.84126,-66.29328,453.4457
97.63007,23.97289,487.9448
97.62563,23.97169,488.4448
98.02478,23.47213,487.9448
97.6332,23.97192,487.4448
98.02476,23.47097,487.4449
15.34153,3.972717,436.4337
15.84333,3.971569,436.1141
15.3432,3.471749,436.239
72.83987,34.28426,456.946
73.34048,34.33211,457.4452
98.38004,22.97475,486.4448
98.01289,23.47368,486.9448
98.39269,22.97508,486.9448
89.91952,12.97204,449.4463
89.46013,12.97358,448.9442
89.57154,13.47365,449.4442
73.83894,34.67072,458.4468
91.43954,11.9729,450.4452
97.99803,23.47616,486.4447
98.17133,22.97288,482.9448
98.11594,22.97462,482.4446
97.79058,23.47202,482.945
88.83889,31.4758,499.9443
88.84083,31.33816,500.4448
89.33869,31.03495,499.9442
92.53542,13.9754,453.4423
92.90355,13.97551,453.9422
92.86879,13.47008,453.4483
15.34017,1.473474,435.5373
15.84378,1.971528,435.3904
15.84281,1.472087,435.2272
74.339,33.17583,456.4469
91.86182,11.97194,450.9464
12.33962,-0.02631483,437.0661
74.84135,33.8274,457.9442
13.84358,3.471589,437.2267
91.70155,13.47536,451.9422
15.84335,2.471693,435.5622
16.33805,2.974789,435.4376
16.33975,2.473759,435.26
92.16274,13.97165,452.9466
92.49184,13.47091,452.9475
92.1025,13.47283,452.4452
13.34372,0.9717445,436.6765
14.33983,0.9736428,436.0185
14.84143,0.9728649,435.6921
14.8432,0.4720204,435.5344
13.34167,1.972704,437.0164
12.83879,1.974143,437.3702
105.2978,-28.52609,464.446
105.1775,-29.0267,464.4451
104.9736,-29.02543,463.9473
105.3153,-27.52725,463.9441
105.524,-27.52566,464.4471
105.4132,-28.02577,464.4468
106.2107,-27.02607,465.9463
105.3199,-26.52761,463.4432
105.6292,-27.026,464.4465
105.4219,-27.02764,463.9433
104.7853,-28.02703,462.9445
104.8776,-28.52827,463.4423
104.7586,-29.02778,463.4432
105.7294,-26.5263,464.446
105.8289,-27.02675,464.9451
106.2041,-25.02627,464.9461
106.3069,-25.52753,465.4435
106.1163,-25.5262,464.9462
105.4204,-26.02716,463.4442
105.5178,-25.52666,463.4453
105.6232,-26.02789,463.9426
108.8465,-15.52684,470.4452
108.8479,-15.02685,470.4451
108.9789,-15.02686,470.946
108.7084,-14.52686,469.9454
108.709,-15.02685,469.9445
108.5661,-14.52682,469.4435
108.2657,-16.0268,468.4458
108.4188,-16.02682,468.9456
108.255,-16.52678,468.4457
108.7029,-14.0269,469.9457
92.13786,1.472321,445.447
91.9542,1.971978,445.4478
92.41811,1.974105,445.9424
52.84132,-60.03105,442.9572
53.34052,-59.46313,442.4474
50.34064,-59.02431,441.7324
109.0996,-15.52685,471.4441
109.1016,-15.02677,471.4436
14.34169,4.472555,437.2848
14.83869,4.474452,436.9591
14.34193,3.972475,437.0866
109.2032,-16.52736,471.9399
109.338,-16.52664,472.4471
109.324,-17.02656,472.4474
50.3406,-58.5238,441.2609
49.84088,-58.52782,441.2349
50.34075,-61.68343,444.4453
50.34095,-61.21092,443.9429
15.34258,1.972215,435.7005
14.84208,1.972464,436.0195
14.34138,1.972817,436.3454
14.83786,2.474756,436.1991
91.84058,0.9730779,444.9479
92.316,0.9725906,445.4464
92.00986,0.4748175,444.9403
92.65829,-0.02518785,445.4404
92.37632,-0.5273023,444.9459
92.485,0.4738653,445.4428
91.71466,-0.02648128,444.4438
92.18815,-0.02430451,444.9381
91.9071,-0.5291194,444.4508
107.9071,-20.02708,467.9439
107.9466,-19.5272,467.9433
108.0698,-20.02636,468.4468
17.34197,2.972489,434.8337
16.83907,2.974175,435.1347
